IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(0.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
30.78000,0.87031,0.82732,0.80420,0.80812,0.84231,0.86967,0.89120,0.90000,0.99939,0.99233,0.92944,0.93735,0.94332,0.94843,0.99930,1.04837
30.79000,0.86708,0.82604,0.80426,0.80844,0.84057,0.86804,0.88842,0.90042,0.99924,0.99243,0.92845,0.93662,0.94075,0.94796,0.99925,1.04837
30.80000,0.87149,0.82993,0.80980,0.81082,0.84875,0.87511,0.89680,0.90115,0.99945,0.99238,0.93648,0.94051,0.94704,0.95005,0.99925,1.04685
30.81000,0.87047,0.82849,0.80619,0.81071,0.84435,0.87221,0.89443,0.90188,0.99939,0.99222,0.93382,0.94108,0.94667,0.95105,0.99946,1.04685
30.82000,0.87196,0.82993,0.80711,0.81182,0.84492,0.87150,0.89324,0.90235,0.99945,0.99227,0.93173,0.94066,0.94510,0.95146,0.99936,1.04625
30.83000,0.87103,0.83110,0.80958,0.81288,0.84543,0.87221,0.89290,0.90256,0.99950,0.99227,0.93069,0.94009,0.94374,0.95078,0.99951,1.04685
30.84000,0.87103,0.83094,0.80942,0.81394,0.84635,0.87338,0.89437,0.90329,0.99934,0.99227,0.93429,0.93989,0.94573,0.95000,0.99925,1.04534
30.85000,0.87016,0.83009,0.80786,0.81394,0.84451,0.87135,0.89210,0.90339,0.99939,0.99211,0.92965,0.93937,0.94306,0.95016,0.99909,1.04473
30.86000,0.87467,0.83637,0.81760,0.81696,0.85376,0.87867,0.89833,0.90407,0.99924,0.99201,0.93611,0.94061,0.94636,0.95037,0.99962,1.04503
30.87000,0.87160,0.83296,0.81201,0.81659,0.84839,0.87445,0.89505,0.90443,0.99950,0.99206,0.93262,0.93890,0.94489,0.94948,0.99915,1.04594
30.88000,0.87319,0.83472,0.81432,0.81844,0.85223,0.87832,0.89997,0.90527,0.99924,0.99185,0.93564,0.94217,0.94908,0.95173,0.99941,1.04412
30.89000,0.87180,0.83360,0.81330,0.81892,0.85213,0.88035,0.90371,0.90626,0.99945,0.99201,0.93814,0.94387,0.95295,0.95298,0.99930,1.04412
30.90000,0.87631,0.83893,0.81943,0.82082,0.85448,0.88000,0.89980,0.90636,0.99929,0.99196,0.93825,0.94579,0.94950,0.95491,0.99946,1.04443
30.91000,0.87970,0.84068,0.82008,0.82193,0.85351,0.87898,0.89901,0.90683,0.99929,0.99211,0.93408,0.94201,0.94609,0.95272,0.99951,1.04443
30.92000,0.87442,0.83696,0.81647,0.82156,0.85080,0.87613,0.89646,0.90725,0.99939,0.99211,0.93413,0.94237,0.94662,0.95246,0.99946,1.04412
30.93000,0.87806,0.84122,0.82245,0.82342,0.85468,0.87842,0.89828,0.90772,0.99934,0.99227,0.93575,0.94211,0.94651,0.95214,0.99936,1.04230
30.94000,0.88047,0.84313,0.82428,0.82532,0.85908,0.88315,0.90411,0.90861,0.99934,0.99233,0.93882,0.94362,0.95096,0.95308,0.99925,1.04382
30.95000,0.87883,0.84276,0.82406,0.82612,0.85867,0.88305,0.90320,0.90913,0.99913,0.99227,0.94424,0.94683,0.95227,0.95491,0.99957,1.04412
30.96000,0.87975,0.84292,0.82331,0.82633,0.85560,0.88015,0.89907,0.90923,0.99945,0.99238,0.93653,0.94501,0.94719,0.95512,0.99920,1.04200
30.97000,0.88185,0.84713,0.83063,0.82913,0.86302,0.88544,0.90467,0.90991,0.99934,0.99264,0.94101,0.94517,0.94944,0.95403,0.99946,1.03927
30.98000,0.87867,0.84319,0.82455,0.82919,0.85979,0.88575,0.90649,0.91090,0.99945,0.99259,0.93898,0.94584,0.95274,0.95507,0.99909,1.04018
30.99000,0.88180,0.84649,0.82869,0.83141,0.86470,0.88997,0.91136,0.91189,0.99939,0.99254,0.94356,0.94988,0.95746,0.95795,0.99957,1.04078
31.00000,0.88544,0.85123,0.83445,0.83406,0.86920,0.89354,0.91419,0.91272,0.99934,0.99269,0.94815,0.95242,0.96033,0.95983,0.99957,1.04169
31.01000,0.87990,0.84500,0.82616,0.83236,0.85985,0.88509,0.90598,0.91309,0.99945,0.99275,0.94356,0.95133,0.95568,0.95983,0.99951,1.04412
31.02000,0.87437,0.83972,0.81954,0.83056,0.85443,0.87954,0.90014,0.91304,0.99945,0.99285,0.93840,0.94667,0.94992,0.95690,0.99946,1.04230
31.03000,0.87426,0.83935,0.82003,0.83099,0.85616,0.88096,0.90133,0.91340,0.99939,0.99322,0.93663,0.94558,0.94976,0.95591,0.99951,1.03836
31.04000,0.87478,0.84159,0.82563,0.83194,0.86353,0.88661,0.90830,0.91382,0.99934,0.99322,0.94278,0.94532,0.95353,0.95460,0.99936,1.03684
31.05000,0.88047,0.84622,0.83090,0.83363,0.86552,0.88931,0.90988,0.91455,0.99924,0.99306,0.94549,0.94952,0.95547,0.95758,0.99925,1.03836
31.06000,0.88534,0.85101,0.83559,0.83565,0.86971,0.89277,0.91266,0.91517,0.99924,0.99317,0.95070,0.95340,0.95766,0.96030,0.99936,1.03745
31.07000,0.88170,0.84793,0.83101,0.83527,0.86470,0.88946,0.90847,0.91564,0.99919,0.99311,0.94471,0.95206,0.95583,0.96025,0.99930,1.03836
31.08000,0.88160,0.84819,0.83192,0.83628,0.86465,0.88789,0.90654,0.91606,0.99950,0.99354,0.94486,0.95066,0.95311,0.95915,0.99941,1.03684
31.09000,0.87867,0.84532,0.82724,0.83549,0.86061,0.88585,0.90564,0.91611,0.99929,0.99317,0.93934,0.94745,0.95154,0.95727,0.99920,1.03745
31.10000,0.88847,0.85522,0.84032,0.83861,0.87135,0.89298,0.91357,0.91731,0.99945,0.99359,0.94960,0.95195,0.95766,0.95967,0.99936,1.03684
31.11000,0.88457,0.85176,0.83515,0.83882,0.86813,0.89201,0.91113,0.91757,0.99929,0.99343,0.94867,0.95314,0.95693,0.96046,0.99941,1.03927
31.12000,0.88970,0.85533,0.83833,0.83988,0.86900,0.89196,0.91096,0.91799,0.99924,0.99332,0.94815,0.95418,0.95677,0.96203,0.99930,1.03927
31.13000,0.87955,0.84686,0.82902,0.83813,0.86256,0.88722,0.90654,0.91846,0.99934,0.99327,0.94283,0.95097,0.95499,0.96014,0.99946,1.03896
31.14000,0.88334,0.84974,0.83149,0.83850,0.86307,0.88661,0.90564,0.91815,0.99955,0.99322,0.94090,0.94988,0.95222,0.95946,0.99941,1.03745
31.15000,0.88180,0.84883,0.83090,0.83887,0.86414,0.88819,0.90734,0.91867,0.99929,0.99322,0.93856,0.94714,0.95264,0.95737,0.99946,1.03775
31.16000,0.88708,0.85362,0.83709,0.84062,0.87028,0.89394,0.91481,0.91935,0.99919,0.99306,0.94768,0.95040,0.95756,0.95868,0.99951,1.03714
31.17000,0.88744,0.85437,0.83758,0.84152,0.87053,0.89354,0.91317,0.92002,0.99934,0.99290,0.94768,0.95294,0.95866,0.96061,0.99941,1.03866
31.18000,0.88708,0.85543,0.83995,0.84316,0.87370,0.89664,0.91594,0.92039,0.99934,0.99290,0.94778,0.95247,0.95981,0.96051,0.99946,1.03653
31.19000,0.88580,0.85346,0.83596,0.84242,0.86782,0.88992,0.90870,0.92044,0.99945,0.99301,0.94294,0.95050,0.95447,0.95967,0.99946,1.03805
31.20000,0.88796,0.85725,0.84151,0.84422,0.87130,0.89323,0.91079,0.92075,0.99924,0.99322,0.94643,0.95216,0.95541,0.96051,0.99946,1.03714
31.21000,0.88883,0.85725,0.84135,0.84475,0.87176,0.89303,0.91175,0.92117,0.99934,0.99327,0.94877,0.95226,0.95641,0.95999,0.99941,1.03502
31.22000,0.88975,0.85868,0.84339,0.84565,0.87329,0.89517,0.91396,0.92200,0.99919,0.99354,0.94726,0.95263,0.95808,0.96051,0.99957,1.03532
31.23000,0.88847,0.85751,0.84172,0.84660,0.87350,0.89629,0.91470,0.92206,0.99945,0.99343,0.94742,0.95283,0.95829,0.96082,0.99925,1.03684
31.24000,0.89206,0.86055,0.84415,0.84787,0.87411,0.89608,0.91447,0.92242,0.99929,0.99332,0.94695,0.95242,0.95772,0.96067,0.99951,1.03441
31.25000,0.89350,0.86278,0.84775,0.84930,0.87621,0.89715,0.91458,0.92268,0.99939,0.99311,0.94830,0.95397,0.95746,0.96171,0.99930,1.03684
31.26000,0.89160,0.86167,0.84641,0.84978,0.87580,0.89659,0.91391,0.92320,0.99939,0.99348,0.94731,0.95351,0.95688,0.96171,0.99925,1.03593
31.27000,0.89447,0.86449,0.84948,0.85158,0.88081,0.90295,0.92166,0.92399,0.99913,0.99343,0.95049,0.95485,0.96248,0.96260,0.99930,1.03714
31.28000,0.88888,0.85916,0.84291,0.85036,0.87437,0.89695,0.91594,0.92404,0.99945,0.99364,0.94861,0.95449,0.95939,0.96229,0.99957,1.03653
31.29000,0.89062,0.86172,0.84635,0.85110,0.87437,0.89583,0.91323,0.92440,0.99929,0.99354,0.94700,0.95449,0.95646,0.96244,0.99941,1.03229
31.30000,0.89298,0.86289,0.84765,0.85163,0.87554,0.89705,0.91538,0.92498,0.99945,0.99348,0.94684,0.95392,0.95782,0.96234,0.99936,1.03198
31.31000,0.89155,0.86183,0.84576,0.85200,0.87560,0.89893,0.91815,0.92534,0.99929,0.99317,0.94684,0.95330,0.95981,0.96176,0.99951,1.03259
31.32000,0.90155,0.87232,0.86035,0.85608,0.88869,0.90881,0.92806,0.92628,0.99934,0.99306,0.95528,0.95775,0.96547,0.96433,0.99915,1.03198
31.33000,0.89693,0.86854,0.85524,0.85613,0.88393,0.90453,0.92246,0.92659,0.99939,0.99332,0.95513,0.95770,0.96327,0.96433,0.99957,1.03532
31.34000,0.89955,0.87061,0.85605,0.85709,0.88408,0.90540,0.92416,0.92727,0.99929,0.99317,0.95461,0.95931,0.96463,0.96589,0.99920,1.03502
31.35000,0.89632,0.86779,0.85238,0.85698,0.88091,0.90148,0.91798,0.92711,0.99934,0.99311,0.95033,0.95832,0.95981,0.96610,0.99930,1.03684
31.36000,0.89026,0.86209,0.84759,0.85619,0.87795,0.89924,0.91645,0.92722,0.99934,0.99290,0.94846,0.95434,0.95855,0.96323,0.99946,1.03289
31.37000,0.89329,0.86545,0.85346,0.85735,0.88419,0.90346,0.92047,0.92774,0.99929,0.99285,0.95435,0.95615,0.96049,0.96333,0.99936,1.03289
31.38000,0.89544,0.86598,0.85061,0.85651,0.87902,0.90005,0.91730,0.92779,0.99929,0.99311,0.94663,0.95522,0.95803,0.96354,0.99946,1.03259
31.39000,0.89637,0.86811,0.85416,0.85793,0.88214,0.90336,0.92206,0.92831,0.99934,0.99290,0.95106,0.95563,0.96154,0.96291,0.99941,1.03138
31.40000,0.90257,0.87338,0.85982,0.85979,0.88618,0.90560,0.92291,0.92878,0.99919,0.99280,0.95351,0.95775,0.96264,0.96464,0.99946,1.03320
31.41000,0.89837,0.87093,0.85739,0.86048,0.88511,0.90626,0.92387,0.92936,0.99939,0.99285,0.95289,0.95786,0.96337,0.96485,0.99930,1.03259
31.42000,0.90068,0.87248,0.85788,0.86127,0.88470,0.90535,0.92200,0.92972,0.99939,0.99290,0.95242,0.95827,0.96201,0.96532,0.99951,1.03411
31.43000,0.89468,0.86763,0.85325,0.86053,0.88045,0.90117,0.91776,0.92967,0.99929,0.99311,0.94992,0.95703,0.95913,0.96469,0.99930,1.03320
31.44000,0.89873,0.87077,0.85702,0.86169,0.88521,0.90458,0.92087,0.92993,0.99939,0.99296,0.95127,0.95770,0.96028,0.96542,0.99936,1.02925
31.45000,0.89211,0.86614,0.85330,0.86106,0.88424,0.90463,0.92189,0.93045,0.99924,0.99311,0.95122,0.95610,0.96191,0.96365,0.99930,1.03077
31.46000,0.90355,0.87589,0.86337,0.86349,0.88910,0.90769,0.92382,0.93071,0.99945,0.99322,0.95278,0.95998,0.96227,0.96710,0.99936,1.02955
31.47000,0.90088,0.87434,0.86084,0.86381,0.88869,0.90891,0.92614,0.93155,0.99929,0.99327,0.95466,0.95931,0.96452,0.96600,0.99946,1.02986
31.48000,0.90534,0.87860,0.86590,0.86535,0.89053,0.90845,0.92404,0.93160,0.99934,0.99332,0.95586,0.96148,0.96170,0.96778,0.99946,1.02986
31.49000,0.90293,0.87797,0.86752,0.86720,0.89708,0.91578,0.93379,0.93280,0.99929,0.99332,0.95877,0.96107,0.96950,0.96720,0.99941,1.02864
31.50000,0.90334,0.87717,0.86380,0.86694,0.88986,0.90901,0.92523,0.93275,0.99924,0.99327,0.95497,0.96179,0.96390,0.96814,0.99957,1.03138
31.51000,0.90468,0.87935,0.86735,0.86958,0.89703,0.91665,0.93373,0.93369,0.99934,0.99317,0.96055,0.96335,0.96976,0.96919,0.99946,1.03077
31.52000,0.90288,0.87669,0.86299,0.86842,0.88951,0.90825,0.92353,0.93322,0.99934,0.99301,0.95476,0.96200,0.96248,0.96877,0.99936,1.03198
31.53000,0.89842,0.87285,0.85938,0.86773,0.88741,0.90779,0.92370,0.93353,0.99934,0.99301,0.95408,0.95967,0.96259,0.96705,0.99920,1.02864
31.54000,0.89975,0.87360,0.85982,0.86699,0.88654,0.90708,0.92410,0.93369,0.99929,0.99296,0.95304,0.95920,0.96185,0.96647,0.99936,1.02864
31.55000,0.90042,0.87509,0.86283,0.86863,0.89053,0.90988,0.92569,0.93410,0.99929,0.99290,0.95309,0.95926,0.96285,0.96668,0.99936,1.02773
31.56000,0.89734,0.87168,0.85825,0.86741,0.88659,0.90677,0.92297,0.93426,0.99939,0.99311,0.95164,0.95724,0.96191,0.96485,0.99930,1.02743
31.57000,0.90822,0.88255,0.87231,0.87117,0.89871,0.91670,0.93384,0.93499,0.99929,0.99311,0.96002,0.96205,0.96814,0.96752,0.99951,1.02773
31.58000,0.90268,0.87765,0.86461,0.86943,0.89032,0.90988,0.92603,0.93515,0.99934,0.99306,0.95435,0.96019,0.96426,0.96684,0.99941,1.02986
31.59000,0.90878,0.88377,0.87177,0.87266,0.89902,0.91853,0.93611,0.93593,0.99939,0.99290,0.95950,0.96356,0.96997,0.96919,0.99925,1.02773
31.60000,0.90411,0.87940,0.86617,0.87176,0.89309,0.91242,0.92880,0.93582,0.99939,0.99280,0.95554,0.96226,0.96609,0.96872,0.99941,1.03077
31.61000,0.90119,0.87706,0.86402,0.87112,0.88956,0.90886,0.92370,0.93556,0.99929,0.99290,0.95190,0.95998,0.96123,0.96746,0.99930,1.02682
31.62000,0.90442,0.88116,0.87172,0.87292,0.89769,0.91456,0.92976,0.93608,0.99939,0.99280,0.95898,0.96029,0.96494,0.96642,0.99951,1.02409
31.63000,0.90452,0.88036,0.86854,0.87255,0.89273,0.91059,0.92597,0.93619,0.99934,0.99275,0.95382,0.95983,0.96301,0.96678,0.99946,1.02561
31.64000,0.91237,0.88910,0.88039,0.87663,0.90439,0.92052,0.93554,0.93718,0.99939,0.99275,0.96112,0.96418,0.96782,0.96956,0.99936,1.02561
31.65000,0.91283,0.88958,0.87958,0.87816,0.90414,0.92087,0.93560,0.93749,0.99939,0.99259,0.96195,0.96521,0.96945,0.97034,0.99946,1.02834
31.66000,0.91027,0.88675,0.87419,0.87732,0.89805,0.91645,0.93231,0.93796,0.99939,0.99269,0.95888,0.96516,0.96829,0.97091,0.99936,1.02925
31.67000,0.91837,0.89379,0.88281,0.88007,0.90475,0.92087,0.93645,0.93880,0.99934,0.99269,0.96649,0.96889,0.97154,0.97342,0.99962,1.03047
31.68000,0.90216,0.88020,0.86692,0.87663,0.89232,0.91023,0.92416,0.93833,0.99929,0.99254,0.95544,0.96252,0.96301,0.96961,0.99936,1.03047
31.69000,0.90298,0.88042,0.86870,0.87679,0.89344,0.91100,0.92518,0.93822,0.99939,0.99264,0.95575,0.96143,0.96138,0.96851,0.99936,1.02531
31.70000,0.90186,0.87871,0.86682,0.87615,0.89360,0.91217,0.92710,0.93848,0.99924,0.99264,0.95487,0.95936,0.96175,0.96642,0.99930,1.02470
31.71000,0.90991,0.88670,0.87732,0.87779,0.90086,0.91706,0.93203,0.93869,0.99929,0.99233,0.95903,0.96086,0.96520,0.96673,0.99957,1.02318
31.72000,0.91473,0.89187,0.88292,0.87986,0.90531,0.92057,0.93514,0.93927,0.99934,0.99217,0.96128,0.96350,0.96772,0.96877,0.99941,1.02348
31.73000,0.91617,0.89320,0.88244,0.88129,0.90454,0.92154,0.93639,0.93968,0.99945,0.99243,0.96049,0.96516,0.96877,0.97044,0.99925,1.02713
31.74000,0.91817,0.89512,0.88427,0.88330,0.90669,0.92490,0.94121,0.94057,0.99939,0.99243,0.96372,0.96729,0.97311,0.97233,0.99936,1.02773
31.75000,0.91576,0.89288,0.88082,0.88304,0.90250,0.91986,0.93486,0.94078,0.99934,0.99222,0.96034,0.96646,0.96971,0.97212,0.99920,1.02804
31.76000,0.91171,0.89059,0.87926,0.88410,0.90352,0.92103,0.93520,0.94109,0.99939,0.99217,0.95909,0.96511,0.96887,0.97123,0.99946,1.02622
31.77000,0.90678,0.88537,0.87317,0.88203,0.89656,0.91517,0.92999,0.94088,0.99939,0.99222,0.95497,0.96257,0.96499,0.96966,0.99936,1.02591
31.78000,0.91217,0.89059,0.88028,0.88367,0.90194,0.91828,0.93282,0.94130,0.99939,0.99222,0.95784,0.96345,0.96583,0.96976,0.99920,1.02288
31.79000,0.91668,0.89416,0.88373,0.88489,0.90587,0.92235,0.93730,0.94156,0.99960,0.99222,0.96190,0.96521,0.96903,0.97071,0.99936,1.02348
31.80000,0.91627,0.89443,0.88405,0.88584,0.90598,0.92245,0.93656,0.94213,0.99939,0.99222,0.96101,0.96599,0.96955,0.97144,0.99946,1.02561
31.81000,0.91653,0.89496,0.88437,0.88743,0.90884,0.92566,0.93968,0.94266,0.99945,0.99222,0.96117,0.96640,0.97154,0.97222,0.99946,1.02682
31.82000,0.91658,0.89592,0.88739,0.88780,0.90951,0.92490,0.93854,0.94266,0.99929,0.99238,0.96711,0.96775,0.97075,0.97217,0.99941,1.02561
31.83000,0.91699,0.89581,0.88551,0.88796,0.90700,0.92347,0.93769,0.94307,0.99950,0.99259,0.96331,0.96713,0.97055,0.97254,0.99925,1.02652
31.84000,0.91571,0.89411,0.88260,0.88722,0.90316,0.91930,0.93214,0.94307,0.99929,0.99280,0.96023,0.96646,0.96636,0.97248,0.99930,1.02591
31.85000,0.90817,0.88825,0.87716,0.88605,0.89974,0.91655,0.93022,0.94276,0.99929,0.99264,0.95580,0.96252,0.96421,0.96976,0.99946,1.02318
31.86000,0.91586,0.89501,0.88567,0.88801,0.90628,0.92220,0.93639,0.94339,0.99939,0.99285,0.96055,0.96428,0.96662,0.96982,0.99946,1.02075
31.87000,0.91735,0.89704,0.88863,0.88960,0.91196,0.92729,0.94268,0.94391,0.99945,0.99264,0.96529,0.96563,0.97227,0.97029,0.99941,1.02318
31.88000,0.92638,0.90407,0.89369,0.89125,0.91334,0.92831,0.94183,0.94458,0.99939,0.99269,0.96471,0.96925,0.97316,0.97400,0.99936,1.02652
31.89000,0.92166,0.90146,0.89111,0.89151,0.91002,0.92510,0.93792,0.94443,0.99929,0.99233,0.96268,0.96899,0.96955,0.97421,0.99946,1.02561
31.90000,0.91227,0.89352,0.88346,0.89056,0.90603,0.92174,0.93475,0.94474,0.99945,0.99264,0.96169,0.96542,0.96714,0.97112,0.99936,1.02318
31.91000,0.92233,0.90210,0.89353,0.89278,0.91370,0.92856,0.94251,0.94531,0.99934,0.99280,0.96607,0.96806,0.97154,0.97285,0.99936,1.02197
31.92000,0.92002,0.89906,0.88885,0.89283,0.91268,0.93009,0.94625,0.94589,0.99929,0.99296,0.96326,0.96734,0.97536,0.97259,0.99941,1.02531
31.93000,0.92340,0.90301,0.89332,0.89395,0.91273,0.92765,0.93985,0.94573,0.99939,0.99296,0.96508,0.96920,0.97070,0.97416,0.99936,1.02622
31.94000,0.91730,0.89832,0.88911,0.89384,0.91130,0.92648,0.93917,0.94589,0.99939,0.99306,0.96372,0.96708,0.96976,0.97274,0.99951,1.02227
31.95000,0.91309,0.89368,0.88297,0.89193,0.90521,0.92143,0.93565,0.94594,0.99939,0.99306,0.95732,0.96392,0.96782,0.97065,0.99930,1.02288
31.96000,0.92592,0.90498,0.89569,0.89432,0.91345,0.92775,0.94053,0.94615,0.99939,0.99301,0.96393,0.96879,0.97023,0.97400,0.99946,1.02197
31.97000,0.91837,0.89986,0.89148,0.89506,0.91421,0.92897,0.94194,0.94657,0.99929,0.99290,0.96263,0.96703,0.97133,0.97254,0.99930,1.02409
31.98000,0.92043,0.90119,0.89213,0.89495,0.91268,0.92851,0.94183,0.94693,0.99934,0.99285,0.96378,0.96713,0.97165,0.97264,0.99941,1.02318
31.99000,0.91981,0.90125,0.89407,0.89649,0.91764,0.93325,0.94789,0.94766,0.99934,0.99290,0.96534,0.96734,0.97589,0.97259,0.99941,1.02348
32.00000,0.92628,0.90663,0.89746,0.89760,0.91621,0.93019,0.94217,0.94745,0.99924,0.99296,0.96649,0.97008,0.97133,0.97473,0.99946,1.02561
32.01000,0.92392,0.90455,0.89439,0.89750,0.91447,0.93101,0.94466,0.94803,0.99929,0.99296,0.96440,0.96951,0.97395,0.97478,0.99930,1.02257
32.02000,0.92186,0.90306,0.89364,0.89771,0.91309,0.92749,0.93968,0.94803,0.99934,0.99317,0.96477,0.96863,0.96986,0.97369,0.99936,1.02288
32.03000,0.92299,0.90412,0.89504,0.89829,0.91462,0.92867,0.94132,0.94803,0.99939,0.99296,0.96352,0.96837,0.97034,0.97390,0.99936,1.02106
32.04000,0.91961,0.90194,0.89310,0.89829,0.91360,0.92836,0.94075,0.94818,0.99945,0.99301,0.95950,0.96552,0.96976,0.97196,0.99946,1.01924
32.05000,0.92956,0.91111,0.90334,0.90126,0.92127,0.93406,0.94647,0.94886,0.99929,0.99280,0.96774,0.96993,0.97295,0.97395,0.99951,1.02197
32.06000,0.93402,0.91574,0.90889,0.90290,0.92583,0.93814,0.94976,0.94928,0.99929,0.99301,0.97540,0.97345,0.97625,0.97620,0.99946,1.02166
32.07000,0.93325,0.91398,0.90501,0.90364,0.92404,0.93849,0.95169,0.95011,0.99939,0.99317,0.96961,0.97381,0.97892,0.97771,0.99936,1.02500
32.08000,0.92643,0.90924,0.89919,0.90242,0.91692,0.93024,0.94064,0.94964,0.99939,0.99311,0.96654,0.97241,0.97023,0.97719,0.99936,1.02561
32.09000,0.92089,0.90439,0.89531,0.90194,0.91467,0.92877,0.94007,0.94970,0.99934,0.99296,0.96315,0.96801,0.96877,0.97384,0.99941,1.02075
32.10000,0.92433,0.90652,0.89763,0.90242,0.91800,0.93177,0.94370,0.94990,0.99939,0.99306,0.96487,0.96765,0.97180,0.97295,0.99936,1.01924
32.11000,0.93018,0.91292,0.90630,0.90406,0.92337,0.93661,0.94953,0.95043,0.99939,0.99280,0.96847,0.97050,0.97468,0.97478,0.99930,1.01954
32.12000,0.93608,0.91809,0.90942,0.90634,0.92659,0.93895,0.95004,0.95095,0.99939,0.99296,0.97154,0.97423,0.97620,0.97782,0.99941,1.02409
32.13000,0.92561,0.90897,0.90000,0.90502,0.92071,0.93625,0.94908,0.95147,0.99939,0.99285,0.96612,0.97122,0.97625,0.97641,0.99946,1.02440
32.14000,0.93423,0.91654,0.90899,0.90751,0.92803,0.94094,0.95237,0.95189,0.99939,0.99280,0.97279,0.97392,0.97898,0.97808,0.99930,1.02470
32.15000,0.92145,0.90466,0.89552,0.90417,0.91519,0.92907,0.94087,0.95168,0.99945,0.99290,0.96513,0.96941,0.97091,0.97468,0.99941,1.02379
32.16000,0.92484,0.90817,0.89919,0.90459,0.91739,0.93030,0.94041,0.95126,0.99929,0.99285,0.96534,0.96982,0.96929,0.97515,0.99951,1.02045
32.17000,0.92766,0.90972,0.90113,0.90459,0.91790,0.93126,0.94330,0.95173,0.99934,0.99264,0.96638,0.97008,0.97070,0.97494,0.99936,1.01924
32.18000,0.92330,0.90658,0.89773,0.90380,0.91657,0.93055,0.94319,0.95173,0.99929,0.99296,0.96148,0.96697,0.97102,0.97264,0.99930,1.01863
32.19000,0.93166,0.91510,0.90899,0.90692,0.92619,0.93778,0.94948,0.95246,0.99934,0.99280,0.97076,0.97081,0.97521,0.97468,0.99941,1.01924
32.20000,0.93484,0.91729,0.91061,0.90878,0.92977,0.94231,0.95367,0.95288,0.99939,0.99290,0.97337,0.97340,0.97955,0.97682,0.99936,1.02348
32.21000,0.93874,0.92059,0.91233,0.91010,0.92890,0.94206,0.95384,0.95345,0.99929,0.99264,0.97514,0.97723,0.97981,0.98012,0.99941,1.02440
32.22000,0.92889,0.91201,0.90167,0.90798,0.91959,0.93254,0.94387,0.95309,0.99924,0.99280,0.96638,0.97324,0.97280,0.97881,0.99920,1.02440
32.23000,0.92038,0.90508,0.89504,0.90555,0.91355,0.92744,0.93866,0.95256,0.99939,0.99259,0.96154,0.96770,0.96719,0.97426,0.99941,1.01833
32.24000,0.92622,0.90935,0.90037,0.90634,0.91841,0.93142,0.94319,0.95298,0.99934,0.99280,0.96154,0.96729,0.96945,0.97353,0.99930,1.01590
32.25000,0.93479,0.91793,0.91082,0.90931,0.92767,0.94048,0.95265,0.95371,0.99929,0.99285,0.97071,0.97184,0.97699,0.97567,0.99936,1.02015
32.26000,0.94136,0.92374,0.91734,0.91180,0.93279,0.94440,0.95582,0.95413,0.99924,0.99290,0.97696,0.97718,0.97961,0.97960,0.99951,1.02348
32.27000,0.93269,0.91691,0.90732,0.91053,0.92419,0.93605,0.94596,0.95413,0.99934,0.99269,0.96987,0.97464,0.97358,0.97871,0.99936,1.02288
32.28000,0.92848,0.91334,0.90495,0.91031,0.92235,0.93590,0.94642,0.95434,0.99934,0.99285,0.96529,0.97122,0.97301,0.97635,0.99941,1.01954
32.29000,0.93202,0.91579,0.90851,0.91090,0.92578,0.93778,0.94863,0.95449,0.99934,0.99280,0.97118,0.97215,0.97437,0.97609,0.99951,1.01954
32.30000,0.93916,0.92208,0.91476,0.91280,0.93100,0.94267,0.95327,0.95502,0.99945,0.99280,0.97493,0.97485,0.97814,0.97808,0.99920,1.02015
32.31000,0.93787,0.92048,0.91185,0.91238,0.92624,0.93727,0.94693,0.95496,0.99939,0.99264,0.97217,0.97620,0.97358,0.97991,0.99925,1.02288
32.32000,0.93053,0.91542,0.90738,0.91174,0.92455,0.93661,0.94585,0.95491,0.99939,0.99264,0.97034,0.97283,0.97259,0.97745,0.99930,1.01893
32.33000,0.92951,0.91377,0.90517,0.91084,0.92173,0.93493,0.94585,0.95491,0.99934,0.99275,0.96503,0.96993,0.97185,0.97520,0.99957,1.01772
32.34000,0.93064,0.91564,0.90894,0.91259,0.92813,0.94043,0.95163,0.95512,0.99945,0.99275,0.96789,0.97008,0.97489,0.97489,0.99941,1.01650
32.35000,0.93880,0.92379,0.91918,0.91508,0.93596,0.94644,0.95735,0.95590,0.99939,0.99243,0.97618,0.97449,0.97924,0.97745,0.99957,1.01802
32.36000,0.94003,0.92464,0.91756,0.91588,0.93314,0.94435,0.95384,0.95590,0.99919,0.99238,0.97389,0.97614,0.97777,0.97933,0.99941,1.02288
32.37000,0.93592,0.92166,0.91524,0.91614,0.93161,0.94466,0.95520,0.95658,0.99945,0.99238,0.97300,0.97547,0.97929,0.97933,0.99941,1.02106
