IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 2 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s], PIV,Ch17(193.0mm),Ch18(383.0mm),Ch19(403.0mm),Ch20(423.0mm),Ch21(443.0mm),Ch22(463.0mm),Ch23(483.0mm),Ch24(503.0mm),Ch25(523.0mm),Ch26(543.0mm),Ch27(563.0mm),Ch28(583.0mm),Ch29(363.0mm),Ch30(0.0mm),Ch31(0.0mm),Ch32(0.0mm),Kulite
26.08000,0.00000,0.23914,0.22614,0.24987,0.25120,0.29360,0.40788,0.51419,0.47525,0.42741,0.40786,0.38953,0.51124,0.22447,0.99952,0.99964,0.99929,0.00000
26.09000,0.00000,0.23879,0.27385,0.31623,0.28566,0.34687,0.42770,0.52157,0.50062,0.46442,0.46373,0.41470,0.55853,0.24804,0.99957,0.99949,0.99955,0.00000
26.10000,0.00000,0.23844,0.35649,0.37944,0.31981,0.39941,0.45201,0.53608,0.53394,0.50952,0.52615,0.44178,0.60385,0.29939,0.99957,0.99938,0.99955,0.00000
26.11000,0.00000,0.23808,0.39706,0.42502,0.34800,0.44341,0.46720,0.55070,0.56167,0.54834,0.57327,0.46730,0.63913,0.33291,0.99947,0.99954,0.99950,0.00000
26.12000,0.00000,0.23773,0.41206,0.46585,0.37780,0.46452,0.47431,0.55523,0.57639,0.57443,0.59924,0.48878,0.66662,0.33925,0.99952,0.99938,0.99945,0.00000
26.13000,0.00000,0.23748,0.44397,0.46775,0.40139,0.51470,0.50449,0.56272,0.59953,0.60095,0.63106,0.51516,0.70644,0.38627,0.99963,0.99933,0.99945,0.00000
26.14000,0.00000,0.23722,0.45856,0.47134,0.42609,0.56296,0.52622,0.57417,0.62832,0.63207,0.66677,0.54134,0.73625,0.43839,0.99952,0.99954,0.99961,0.00000
26.15000,0.00000,0.23702,0.47682,0.47598,0.44382,0.55719,0.54652,0.58482,0.64148,0.65553,0.68799,0.56565,0.75511,0.48428,0.99952,0.99933,0.99945,0.00000
26.16000,0.00000,0.23672,0.51608,0.49788,0.46686,0.55861,0.56738,0.59505,0.65188,0.67218,0.70546,0.59002,0.77190,0.50414,0.99957,0.99938,0.99971,0.00000
26.17000,0.00000,0.23642,0.54384,0.51867,0.48711,0.56422,0.58500,0.60468,0.66473,0.68645,0.72007,0.61383,0.78200,0.51517,0.99942,0.99954,0.99945,0.00000
26.18000,0.00000,0.23631,0.55770,0.53935,0.50449,0.56065,0.59947,0.61415,0.67534,0.69834,0.73140,0.63623,0.78537,0.51306,0.99952,0.99949,0.99945,0.00000
26.19000,0.00000,0.23611,0.55828,0.55883,0.51586,0.56008,0.60514,0.62409,0.68083,0.70542,0.73786,0.65702,0.78527,0.50604,0.99952,0.99943,0.99966,0.00000
26.20000,0.00000,0.23601,0.56867,0.55661,0.52920,0.56542,0.62121,0.63402,0.68485,0.71177,0.74376,0.67721,0.78946,0.50610,0.99947,0.99938,0.99961,0.00000
26.21000,0.00000,0.23561,0.57093,0.53793,0.53440,0.60142,0.63605,0.64044,0.69635,0.72007,0.75175,0.69700,0.80072,0.53415,0.99942,0.99938,0.99950,0.00000
26.22000,0.00000,0.23540,0.55019,0.51672,0.53324,0.62348,0.64548,0.64609,0.70654,0.72779,0.75698,0.71315,0.79692,0.55354,0.99963,0.99938,0.99955,0.00000
26.23000,0.00000,0.23515,0.54610,0.50110,0.53137,0.61866,0.65770,0.64864,0.70931,0.72974,0.75719,0.72547,0.79124,0.57479,0.99947,0.99949,0.99955,0.00000
26.24000,0.00000,0.23490,0.54463,0.49667,0.53394,0.62956,0.66507,0.65093,0.71349,0.73154,0.75904,0.73809,0.79504,0.58995,0.99952,0.99949,0.99955,0.00000
26.25000,0.00000,0.23455,0.53235,0.48917,0.53384,0.64047,0.67053,0.65251,0.71909,0.73286,0.76052,0.74546,0.79071,0.59609,0.99963,0.99949,0.99945,0.00000
26.26000,0.00000,0.23414,0.53812,0.48527,0.53622,0.64691,0.67702,0.65491,0.72159,0.73498,0.76129,0.75344,0.79543,0.59877,0.99942,0.99959,0.99966,0.00000
26.27000,0.00000,0.23389,0.53198,0.48437,0.53521,0.65153,0.67836,0.65664,0.72468,0.73709,0.76196,0.75708,0.79110,0.60337,0.99947,0.99943,0.99950,0.00000
26.28000,0.00000,0.23374,0.53062,0.47778,0.53556,0.64298,0.68182,0.65796,0.72750,0.73852,0.76186,0.76087,0.78869,0.61048,0.99947,0.99943,0.99950,0.00000
26.29000,0.00000,0.23338,0.52258,0.48332,0.54056,0.67307,0.68424,0.65959,0.73006,0.74016,0.76401,0.76551,0.79625,0.60961,0.99952,0.99943,0.99961,0.00000
26.30000,0.00000,0.23323,0.50710,0.48131,0.55284,0.67271,0.68182,0.66316,0.73137,0.74444,0.76570,0.76900,0.79148,0.59454,0.99947,0.99938,0.99961,0.00000
26.31000,0.00000,0.23267,0.49577,0.48500,0.56310,0.66458,0.68491,0.66489,0.73377,0.74534,0.76509,0.76970,0.79076,0.57969,0.99947,0.99949,0.99945,0.00000
26.32000,0.00000,0.23273,0.48474,0.48796,0.57507,0.66710,0.68450,0.66698,0.73393,0.74497,0.76478,0.77066,0.79283,0.56489,0.99952,0.99943,0.99955,0.00000
26.33000,0.00000,0.23227,0.47099,0.49149,0.59958,0.64859,0.68450,0.67019,0.73367,0.74666,0.76529,0.77162,0.79191,0.54797,0.99947,0.99954,0.99966,0.00000
26.34000,0.00000,0.23207,0.46443,0.49988,0.62378,0.63240,0.68254,0.67473,0.72876,0.74486,0.76139,0.76743,0.78609,0.52909,0.99947,0.99959,0.99955,0.00000
26.35000,0.00000,0.23177,0.45452,0.49761,0.63723,0.62228,0.67873,0.67906,0.72661,0.74201,0.75904,0.76617,0.78258,0.51424,0.99957,0.99938,0.99961,0.00000
26.36000,0.00000,0.23182,0.44880,0.49788,0.65249,0.62139,0.68032,0.68329,0.72604,0.74158,0.75929,0.76799,0.79052,0.50228,0.99963,0.99943,0.99945,0.00000
26.37000,0.00000,0.23166,0.44874,0.52136,0.66548,0.60871,0.68022,0.68818,0.72557,0.74396,0.76047,0.76753,0.78874,0.49063,0.99957,0.99938,0.99966,0.00000
26.38000,0.00000,0.23136,0.44638,0.51524,0.67554,0.60614,0.68037,0.69220,0.72400,0.74338,0.75980,0.76743,0.78653,0.48093,0.99957,0.99949,0.99955,0.00000
26.39000,0.00000,0.23146,0.44780,0.53782,0.67979,0.59576,0.67702,0.69648,0.72316,0.74449,0.76021,0.76874,0.78999,0.47150,0.99963,0.99954,0.99934,0.00000
26.40000,0.00000,0.23232,0.45063,0.54205,0.68009,0.59911,0.67981,0.69923,0.72531,0.74566,0.76339,0.77112,0.79143,0.46624,0.99957,0.99949,0.99961,0.00000
26.41000,0.00000,0.23202,0.45037,0.54643,0.68282,0.59801,0.68202,0.70092,0.72510,0.74645,0.76273,0.77056,0.80024,0.46211,0.99947,0.99949,0.99950,0.00000
26.42000,0.00000,0.23662,0.45536,0.58479,0.67999,0.59188,0.68347,0.70234,0.72619,0.74782,0.76452,0.77339,0.79307,0.45783,0.99963,0.99943,0.99934,0.00000
26.43000,0.00000,0.24567,0.46391,0.62132,0.67685,0.59581,0.69063,0.70362,0.72781,0.75015,0.76632,0.77430,0.79326,0.45541,0.99952,0.99943,0.99955,0.00000
26.44000,0.00000,0.24602,0.46669,0.63225,0.68044,0.59597,0.69115,0.70535,0.72933,0.75248,0.76662,0.77380,0.79090,0.45185,0.99947,0.99949,0.99940,0.00000
26.45000,0.00000,0.24400,0.46979,0.62480,0.67852,0.59178,0.69486,0.70718,0.73048,0.75306,0.76719,0.77496,0.79552,0.44814,0.99942,0.99949,0.99955,0.00000
26.46000,0.00000,0.26053,0.47661,0.67797,0.67114,0.60588,0.69847,0.70892,0.73174,0.75454,0.76832,0.77526,0.79682,0.44989,0.99947,0.99933,0.99950,0.00000
26.47000,0.00000,0.28170,0.48369,0.69566,0.66624,0.60792,0.70424,0.71004,0.73278,0.75507,0.76811,0.77450,0.79278,0.45262,0.99942,0.99943,0.99950,0.00000
26.48000,0.00000,0.28362,0.48385,0.69276,0.66220,0.60446,0.70563,0.71040,0.73262,0.75465,0.76647,0.77299,0.79009,0.45402,0.99937,0.99943,0.99934,0.00000
26.49000,0.00000,0.30647,0.48301,0.70744,0.66083,0.59838,0.70960,0.71014,0.73221,0.75369,0.76498,0.77142,0.78763,0.45211,0.99942,0.99943,0.99945,0.00000
26.50000,0.00000,0.31274,0.47934,0.70173,0.66098,0.59927,0.70646,0.70902,0.73153,0.75306,0.76427,0.77243,0.78802,0.45221,0.99947,0.99954,0.99950,0.00000
26.51000,0.00000,0.31764,0.48034,0.70221,0.66038,0.60126,0.70739,0.70922,0.73179,0.75375,0.76421,0.77188,0.79033,0.44974,0.99957,0.99928,0.99950,0.00000
26.52000,0.00000,0.32274,0.48364,0.71008,0.65810,0.60692,0.71151,0.71060,0.73273,0.75512,0.76632,0.77369,0.78898,0.45139,0.99952,0.99938,0.99950,0.00000
26.53000,0.00000,0.33912,0.48632,0.71578,0.65259,0.60918,0.71130,0.71192,0.73320,0.75570,0.76709,0.77380,0.78893,0.45407,0.99947,0.99949,0.99940,0.00000
26.54000,0.00000,0.35569,0.49498,0.70865,0.64921,0.62092,0.71378,0.71198,0.73158,0.75465,0.76493,0.77147,0.78811,0.45881,0.99952,0.99943,0.99945,0.00000
26.55000,0.00000,0.33624,0.49183,0.68991,0.65022,0.61646,0.70955,0.71463,0.73519,0.75718,0.76888,0.77733,0.79461,0.46036,0.99952,0.99938,0.99950,0.00000
26.56000,0.00000,0.34937,0.49136,0.68996,0.65047,0.61478,0.71068,0.71564,0.73419,0.75745,0.76750,0.77344,0.78811,0.45830,0.99942,0.99938,0.99950,0.00000
26.57000,0.00000,0.34710,0.49519,0.70860,0.65062,0.63051,0.71089,0.71600,0.73524,0.75729,0.76873,0.77688,0.80029,0.45891,0.99952,0.99954,0.99945,0.00000
26.58000,0.00000,0.37287,0.50983,0.70173,0.64653,0.63989,0.71295,0.71891,0.73717,0.75951,0.77093,0.77743,0.79803,0.46067,0.99952,0.99954,0.99955,0.00000
26.59000,0.00000,0.39016,0.52920,0.69582,0.64319,0.64985,0.71264,0.72105,0.73733,0.76052,0.77139,0.77758,0.79653,0.46521,0.99952,0.99943,0.99940,0.00000
26.60000,0.00000,0.40299,0.54594,0.68864,0.64208,0.66023,0.71429,0.72288,0.73832,0.76157,0.77201,0.77869,0.79499,0.46866,0.99942,0.99943,0.99955,0.00000
26.61000,0.00000,0.40527,0.54594,0.69920,0.64344,0.66107,0.71362,0.72528,0.74062,0.76258,0.77365,0.78006,0.79788,0.47186,0.99942,0.99943,0.99950,0.00000
26.62000,0.00000,0.41583,0.54893,0.69381,0.64728,0.67344,0.71708,0.72742,0.74230,0.76438,0.77611,0.78294,0.80135,0.47351,0.99942,0.99933,0.99945,0.00000
26.63000,0.00000,0.42301,0.58043,0.67860,0.64663,0.67480,0.71424,0.72910,0.74465,0.76633,0.77765,0.78385,0.79952,0.47737,0.99937,0.99943,0.99945,0.00000
26.64000,0.00000,0.43069,0.59881,0.66704,0.63839,0.66652,0.71321,0.72981,0.74355,0.76554,0.77524,0.78112,0.79817,0.47789,0.99937,0.99928,0.99950,0.00000
26.65000,0.00000,0.43807,0.60164,0.67021,0.63733,0.65614,0.71553,0.73007,0.74282,0.76443,0.77339,0.77940,0.79297,0.47712,0.99952,0.99933,0.99940,0.00000
26.66000,0.00000,0.43695,0.62227,0.66012,0.63637,0.67349,0.71630,0.72971,0.74235,0.76327,0.77339,0.78001,0.79601,0.47753,0.99937,0.99938,0.99950,0.00000
26.67000,0.00000,0.44625,0.64139,0.64428,0.63965,0.68277,0.71666,0.73241,0.74690,0.76739,0.77775,0.78516,0.80274,0.48145,0.99947,0.99943,0.99945,0.00000
26.68000,0.00000,0.44888,0.65425,0.63288,0.63849,0.68718,0.71548,0.73297,0.74596,0.76649,0.77544,0.78127,0.79567,0.48831,0.99937,0.99943,0.99950,0.00000
26.69000,0.00000,0.44949,0.65756,0.63272,0.63874,0.68518,0.71558,0.73394,0.74658,0.76617,0.77591,0.78319,0.80043,0.48892,0.99947,0.99938,0.99940,0.00000
26.70000,0.00000,0.45752,0.67311,0.61499,0.64769,0.68796,0.71661,0.73593,0.74904,0.76871,0.77852,0.78511,0.79952,0.49723,0.99952,0.99933,0.99929,0.00000
26.71000,0.00000,0.46010,0.68156,0.60047,0.64435,0.69074,0.71739,0.73654,0.74977,0.76903,0.77867,0.78465,0.79889,0.50140,0.99942,0.99943,0.99934,0.00000
26.72000,0.00000,0.45656,0.68839,0.60480,0.64557,0.69289,0.71687,0.73802,0.75024,0.76956,0.77862,0.78511,0.80313,0.49986,0.99947,0.99949,0.99934,0.00000
26.73000,0.00000,0.45262,0.69790,0.60511,0.64880,0.69315,0.72048,0.73980,0.75228,0.77173,0.78160,0.78986,0.80544,0.49826,0.99947,0.99949,0.99940,0.00000
26.74000,0.00000,0.45348,0.69780,0.60200,0.65310,0.69027,0.72177,0.74215,0.75490,0.77379,0.78339,0.78971,0.80727,0.50001,0.99947,0.99938,0.99945,0.00000
26.75000,0.00000,0.45884,0.69806,0.59366,0.65810,0.68644,0.71935,0.74378,0.75578,0.77448,0.78385,0.78890,0.80332,0.50826,0.99947,0.99949,0.99950,0.00000
26.76000,0.00000,0.45045,0.69716,0.59451,0.65593,0.68524,0.71909,0.74368,0.75401,0.77278,0.78175,0.78723,0.80034,0.50723,0.99957,0.99933,0.99961,0.00000
26.77000,0.00000,0.45146,0.70016,0.59387,0.65962,0.69079,0.72167,0.74373,0.75416,0.77194,0.78185,0.78890,0.80419,0.50620,0.99937,0.99938,0.99945,0.00000
26.78000,0.00000,0.44651,0.69753,0.60358,0.66644,0.69614,0.72502,0.74643,0.75850,0.77591,0.78667,0.79339,0.80996,0.50847,0.99957,0.99933,0.99961,0.00000
26.79000,0.00000,0.44656,0.68120,0.60881,0.67286,0.70049,0.72574,0.74873,0.76180,0.77871,0.78837,0.79445,0.80943,0.52600,0.99957,0.99938,0.99955,0.00000
26.80000,0.00000,0.45419,0.67379,0.60649,0.67594,0.70343,0.72909,0.75117,0.76426,0.78114,0.79011,0.79617,0.80967,0.53456,0.99942,0.99954,0.99940,0.00000
26.81000,0.00000,0.45540,0.66990,0.60105,0.67979,0.69693,0.72687,0.75234,0.76473,0.78204,0.78960,0.79420,0.80597,0.54653,0.99942,0.99943,0.99940,0.00000
26.82000,0.00000,0.45565,0.67390,0.60163,0.68044,0.69719,0.72950,0.75326,0.76546,0.78225,0.78970,0.79582,0.80938,0.54498,0.99952,0.99933,0.99945,0.00000
26.83000,0.00000,0.46424,0.66024,0.62781,0.68828,0.70395,0.73507,0.75510,0.76849,0.78437,0.79278,0.79875,0.81742,0.57082,0.99957,0.99923,0.99940,0.00000
26.84000,0.00000,0.46606,0.64795,0.63774,0.69217,0.70700,0.73522,0.75749,0.77058,0.78617,0.79493,0.80021,0.81540,0.59289,0.99952,0.99933,0.99945,0.00000
26.85000,0.00000,0.46990,0.64076,0.63869,0.69409,0.70694,0.73755,0.75918,0.77173,0.78749,0.79657,0.80082,0.81944,0.60868,0.99963,0.99933,0.99950,0.00000
26.86000,0.00000,0.47081,0.63178,0.65189,0.69758,0.71061,0.73930,0.76086,0.77304,0.78886,0.79796,0.80208,0.81708,0.61487,0.99963,0.99933,0.99950,0.00000
26.87000,0.00000,0.46753,0.62495,0.65384,0.69718,0.71025,0.73925,0.76172,0.77309,0.78871,0.79842,0.80279,0.81473,0.62606,0.99947,0.99938,0.99950,0.00000
26.88000,0.00000,0.46940,0.61965,0.65389,0.69859,0.71093,0.73909,0.76234,0.77294,0.78918,0.79811,0.80188,0.81328,0.63318,0.99947,0.99928,0.99950,0.00000
26.89000,0.00000,0.46783,0.62086,0.65416,0.69869,0.70736,0.73868,0.76259,0.77184,0.78860,0.79611,0.80021,0.81689,0.63478,0.99957,0.99928,0.99950,0.00000
26.90000,0.00000,0.46697,0.63136,0.65975,0.70274,0.71376,0.74167,0.76366,0.77278,0.78918,0.79827,0.80274,0.81704,0.63014,0.99942,0.99943,0.99955,0.00000
26.91000,0.00000,0.46485,0.62842,0.66387,0.69854,0.71795,0.74115,0.76509,0.77466,0.79056,0.79960,0.80430,0.81848,0.63194,0.99932,0.99928,0.99950,0.00000
26.92000,0.00000,0.47223,0.61708,0.68103,0.70309,0.72178,0.74384,0.76662,0.77675,0.79225,0.80129,0.80562,0.82036,0.64309,0.99952,0.99943,0.99945,0.00000
26.93000,0.00000,0.47263,0.61435,0.68484,0.70592,0.72309,0.74662,0.76845,0.77989,0.79474,0.80386,0.80819,0.82055,0.65021,0.99932,0.99943,0.99950,0.00000
26.94000,0.00000,0.46930,0.61839,0.68663,0.70613,0.72467,0.74750,0.77009,0.78125,0.79585,0.80370,0.80693,0.81935,0.64753,0.99942,0.99938,0.99950,0.00000
26.95000,0.00000,0.46242,0.62327,0.67945,0.70324,0.72131,0.74636,0.77070,0.78052,0.79516,0.80222,0.80602,0.81742,0.64417,0.99947,0.99933,0.99950,0.00000
26.96000,0.00000,0.46520,0.63005,0.68315,0.70410,0.72467,0.74822,0.77146,0.78104,0.79585,0.80196,0.80668,0.81535,0.64159,0.99937,0.99943,0.99940,0.00000
26.97000,0.00000,0.47036,0.62521,0.68510,0.70577,0.72975,0.74899,0.77248,0.78224,0.79685,0.80293,0.80880,0.81896,0.64180,0.99952,0.99928,0.99950,0.00000
26.98000,0.00000,0.47450,0.63902,0.68658,0.71240,0.73138,0.75100,0.77452,0.78538,0.79981,0.80704,0.81203,0.82421,0.63803,0.99952,0.99933,0.99934,0.00000
26.99000,0.00000,0.47390,0.64790,0.69556,0.71639,0.73820,0.75699,0.77656,0.78805,0.80151,0.80863,0.81279,0.82541,0.63855,0.99947,0.99933,0.99950,0.00000
27.00000,0.00000,0.47359,0.65930,0.70121,0.71690,0.74129,0.75838,0.77819,0.78988,0.80320,0.80986,0.81310,0.82406,0.63597,0.99947,0.99949,0.99955,0.00000
27.01000,0.00000,0.47501,0.66092,0.69746,0.71791,0.74087,0.75972,0.77967,0.79087,0.80415,0.81073,0.81395,0.82353,0.63514,0.99952,0.99949,0.99934,0.00000
27.02000,0.00000,0.47693,0.66654,0.70184,0.72150,0.74213,0.76090,0.78141,0.79239,0.80574,0.81150,0.81350,0.82483,0.63396,0.99942,0.99954,0.99940,0.00000
27.03000,0.00000,0.47865,0.67069,0.70237,0.72316,0.74208,0.76188,0.78253,0.79291,0.80632,0.81058,0.81390,0.82815,0.63256,0.99937,0.99943,0.99945,0.00000
27.04000,0.00000,0.47420,0.67032,0.70237,0.71988,0.74334,0.76390,0.78319,0.79286,0.80643,0.81093,0.81385,0.82570,0.63339,0.99957,0.99943,0.99961,0.00000
27.05000,0.00000,0.47839,0.67279,0.70749,0.72458,0.74732,0.76328,0.78452,0.79459,0.80807,0.81227,0.81572,0.82503,0.63824,0.99952,0.99959,0.99940,0.00000
27.06000,0.00000,0.48608,0.67847,0.71008,0.73014,0.75267,0.76647,0.78717,0.79846,0.81145,0.81340,0.81749,0.82743,0.63860,0.99942,0.99949,0.99940,0.00000
27.07000,0.00000,0.48709,0.67899,0.71087,0.73146,0.74790,0.76709,0.78849,0.79919,0.81198,0.81340,0.81532,0.82767,0.64381,0.99952,0.99938,0.99929,0.00000
27.08000,0.00000,0.48299,0.67458,0.70200,0.72716,0.74507,0.76482,0.78854,0.79767,0.81018,0.81222,0.81517,0.82690,0.64041,0.99942,0.99949,0.99945,0.00000
27.09000,0.00000,0.48891,0.67447,0.70960,0.73252,0.74905,0.76936,0.78931,0.79825,0.81034,0.81355,0.81754,0.83114,0.63989,0.99942,0.99943,0.99940,0.00000
27.10000,0.00000,0.48936,0.67626,0.71193,0.73308,0.75063,0.76957,0.79084,0.80029,0.81182,0.81658,0.82078,0.83066,0.64897,0.99952,0.99933,0.99950,0.00000
27.11000,0.00000,0.49563,0.67647,0.71372,0.73358,0.75058,0.77091,0.79160,0.80112,0.81288,0.81689,0.81961,0.83157,0.65547,0.99957,0.99943,0.99934,0.00000
27.12000,0.00000,0.49341,0.67820,0.71372,0.73581,0.75178,0.77086,0.79237,0.80086,0.81283,0.81832,0.82174,0.83215,0.65759,0.99947,0.99943,0.99934,0.00000
27.13000,0.00000,0.49679,0.68288,0.72117,0.74036,0.75939,0.77400,0.79359,0.80259,0.81367,0.81883,0.82123,0.83369,0.66213,0.99942,0.99933,0.99950,0.00000
27.14000,0.00000,0.49998,0.69186,0.73020,0.74309,0.76563,0.77658,0.79558,0.80552,0.81611,0.82273,0.82608,0.83537,0.67106,0.99932,0.99954,0.99945,0.00000
27.15000,0.00000,0.50271,0.69596,0.73184,0.74729,0.76941,0.77921,0.79752,0.80709,0.81785,0.82417,0.82674,0.83764,0.67611,0.99942,0.99954,0.99955,0.00000
27.16000,0.00000,0.50089,0.70410,0.73939,0.75169,0.76778,0.78076,0.79941,0.80944,0.82018,0.82648,0.82911,0.83826,0.68458,0.99942,0.99959,0.99940,0.00000
27.17000,0.00000,0.50655,0.71067,0.74109,0.75558,0.77067,0.78406,0.80104,0.81117,0.82145,0.82632,0.82790,0.83966,0.69278,0.99947,0.99943,0.99950,0.00000
27.18000,0.00000,0.51039,0.71130,0.74151,0.75791,0.77109,0.78566,0.80242,0.81206,0.82262,0.82689,0.82886,0.83518,0.69061,0.99952,0.99933,0.99966,0.00000
27.19000,0.00000,0.50938,0.71355,0.74404,0.75816,0.77061,0.78891,0.80400,0.81363,0.82352,0.82843,0.83113,0.83663,0.69139,0.99942,0.99943,0.99950,0.00000
27.20000,0.00000,0.51079,0.71765,0.74964,0.76130,0.77549,0.78912,0.80532,0.81535,0.82510,0.82986,0.83159,0.83643,0.69634,0.99947,0.99938,0.99945,0.00000
27.21000,0.00000,0.51130,0.71492,0.74315,0.76200,0.77397,0.78870,0.80665,0.81614,0.82584,0.82904,0.82967,0.83518,0.69531,0.99957,0.99943,0.99934,0.00000
27.22000,0.00000,0.50988,0.70683,0.73760,0.75528,0.76841,0.78974,0.80690,0.81472,0.82452,0.82817,0.82952,0.83788,0.68927,0.99952,0.99943,0.99945,0.00000
27.23000,0.00000,0.51443,0.71098,0.74362,0.76018,0.77224,0.79066,0.80767,0.81540,0.82516,0.82909,0.83159,0.83735,0.69206,0.99957,0.99943,0.99945,0.00000
27.24000,0.00000,0.51398,0.70930,0.73765,0.75983,0.77004,0.78870,0.80803,0.81472,0.82404,0.82694,0.82871,0.83321,0.69108,0.99937,0.99943,0.99940,0.00000
27.25000,0.00000,0.51686,0.70946,0.73644,0.76079,0.77077,0.78927,0.80803,0.81420,0.82394,0.82776,0.83129,0.83518,0.69454,0.99963,0.99938,0.99945,0.00000
27.26000,0.00000,0.51949,0.70961,0.74093,0.76049,0.77350,0.79113,0.80879,0.81483,0.82441,0.82868,0.83078,0.83961,0.69655,0.99947,0.99938,0.99945,0.00000
27.27000,0.00000,0.51883,0.71182,0.74647,0.76023,0.77455,0.79340,0.80920,0.81567,0.82452,0.82879,0.83063,0.83966,0.69572,0.99937,0.99938,0.99955,0.00000
27.28000,0.00000,0.52378,0.71981,0.75355,0.77146,0.78237,0.79665,0.81119,0.81901,0.82711,0.83120,0.83139,0.84471,0.70331,0.99957,0.99943,0.99940,0.00000
27.29000,0.00000,0.52874,0.72627,0.75762,0.77070,0.78284,0.79629,0.81302,0.82100,0.82986,0.83407,0.83679,0.84433,0.70925,0.99957,0.99943,0.99950,0.00000
27.30000,0.00000,0.52338,0.72758,0.75588,0.77258,0.78457,0.79835,0.81389,0.82200,0.83029,0.83248,0.83179,0.84462,0.70935,0.99952,0.99933,0.99955,0.00000
27.31000,0.00000,0.52110,0.72832,0.75582,0.77101,0.78352,0.79845,0.81476,0.82252,0.83129,0.83423,0.83422,0.84250,0.71172,0.99947,0.99933,0.99955,0.00000
27.32000,0.00000,0.51751,0.72685,0.75038,0.76393,0.77350,0.79278,0.81420,0.81980,0.82934,0.83166,0.83169,0.83836,0.71250,0.99942,0.99943,0.99945,0.00000
27.33000,0.00000,0.51701,0.72517,0.75170,0.76833,0.78147,0.79489,0.81308,0.81912,0.82743,0.82920,0.83194,0.83874,0.70832,0.99942,0.99943,0.99961,0.00000
27.34000,0.00000,0.53146,0.72837,0.75398,0.77313,0.78394,0.79675,0.81445,0.82095,0.83008,0.83115,0.83366,0.84298,0.71085,0.99942,0.99938,0.99950,0.00000
27.35000,0.00000,0.53167,0.73336,0.76560,0.77642,0.79060,0.80361,0.81629,0.82440,0.83256,0.83412,0.83705,0.84943,0.71549,0.99947,0.99954,0.99940,0.00000
27.36000,0.00000,0.53778,0.73573,0.76481,0.77986,0.79191,0.80439,0.81792,0.82602,0.83463,0.83520,0.83679,0.84958,0.71616,0.99942,0.99943,0.99950,0.00000
27.37000,0.00000,0.54188,0.74250,0.77062,0.78350,0.79454,0.80635,0.81965,0.82775,0.83574,0.83766,0.84003,0.84736,0.72494,0.99942,0.99928,0.99934,0.00000
27.38000,0.00000,0.53490,0.74014,0.76412,0.78128,0.78955,0.80459,0.82011,0.82728,0.83579,0.83689,0.83695,0.84529,0.72267,0.99952,0.99943,0.99950,0.00000
27.39000,0.00000,0.53091,0.73489,0.76459,0.77500,0.79060,0.80464,0.81981,0.82566,0.83452,0.83674,0.83740,0.84418,0.71720,0.99947,0.99928,0.99934,0.00000
27.40000,0.00000,0.53227,0.74151,0.77078,0.78269,0.79501,0.80681,0.82083,0.82728,0.83542,0.83710,0.83780,0.84587,0.72298,0.99937,0.99933,0.99945,0.00000
27.41000,0.00000,0.53940,0.74340,0.76935,0.78603,0.79412,0.80722,0.82175,0.82759,0.83632,0.83884,0.84048,0.84948,0.72597,0.99937,0.99959,0.99966,0.00000
27.42000,0.00000,0.53890,0.74350,0.76882,0.78527,0.79370,0.81078,0.82256,0.82827,0.83658,0.83941,0.83972,0.84871,0.72659,0.99952,0.99943,0.99950,0.00000
27.43000,0.00000,0.53601,0.74513,0.76692,0.78466,0.79317,0.80795,0.82302,0.82890,0.83685,0.83987,0.83917,0.84558,0.72958,0.99952,0.99933,0.99961,0.00000
27.44000,0.00000,0.54001,0.74949,0.77548,0.79124,0.79984,0.81243,0.82374,0.83016,0.83711,0.83895,0.83932,0.85232,0.73366,0.99947,0.99949,0.99950,0.00000
27.45000,0.00000,0.54774,0.75611,0.78245,0.79296,0.80524,0.81553,0.82562,0.83262,0.83939,0.84208,0.84397,0.85815,0.73939,0.99947,0.99954,0.99940,0.00000
27.46000,0.00000,0.54830,0.76169,0.78800,0.79468,0.80892,0.81744,0.82792,0.83518,0.84219,0.84510,0.84584,0.85372,0.74378,0.99947,0.99938,0.99950,0.00000
27.47000,0.00000,0.55254,0.76337,0.78906,0.79888,0.81017,0.81806,0.82945,0.83717,0.84336,0.84587,0.84660,0.85386,0.74729,0.99947,0.99938,0.99934,0.00000
27.48000,0.00000,0.55355,0.76090,0.78526,0.79645,0.80524,0.81801,0.83047,0.83780,0.84405,0.84551,0.84559,0.85299,0.74579,0.99942,0.99933,0.99950,0.00000
27.49000,0.00000,0.55239,0.75990,0.78483,0.79767,0.80682,0.81966,0.83088,0.83732,0.84320,0.84495,0.84629,0.85256,0.74579,0.99947,0.99928,0.99955,0.00000
27.50000,0.00000,0.55714,0.76568,0.79572,0.80085,0.81437,0.82141,0.83215,0.83952,0.84500,0.84792,0.84948,0.85949,0.75023,0.99952,0.99928,0.99945,0.00000
